date,home_team,away_team,team,scorer,minute,own_goal,penalty
2021-10-12,Syria,Lebanon,Syria,Omar Al Somah,64,False,False
2021-10-12,Ukraine,Bosnia and Herzegovina,Ukraine,Andriy Yarmolenko,15,False,False
2021-10-12,Ukraine,Bosnia and Herzegovina,Bosnia and Herzegovina,Anel Ahmedhodic,77,False,False
2021-10-12,United Arab Emirates,Iraq,United Arab Emirates,Caio Canedo,34,False,False
2021-10-12,United Arab Emirates,Iraq,Iraq,Mohammed Al-Attas,74,True,False
2021-10-12,United Arab Emirates,Iraq,Iraq,Aymen Hussein,89,False,False
2021-10-12,United Arab Emirates,Iraq,United Arab Emirates,Ali Mabkhout,90,False,False
2021-10-12,Zimbabwe,Ghana,Ghana,Thomas Partey,31,False,False
2021-10-13,Canada,Panama,Panama,Rolando Blackburn,5,False,False
2021-10-13,Canada,Panama,Canada,Michael Amir Murillo,28,True,False
2021-10-13,Canada,Panama,Canada,Alphonso Davies,66,False,False
2021-10-13,Canada,Panama,Canada,Tajon Buchanan,71,False,False
2021-10-13,Canada,Panama,Canada,Jonathan David,78,False,False
2021-10-13,El Salvador,Mexico,Mexico,Héctor Moreno,30,False,False
2021-10-13,El Salvador,Mexico,Mexico,Raúl Jiménez,90,False,True
2021-10-13,Honduras,Jamaica,Jamaica,Kemar Roofe,38,False,False
2021-10-13,Honduras,Jamaica,Jamaica,Oniel Fisher,79,False,False
2021-10-13,United States,Costa Rica,Costa Rica,Keysher Fuller,1,False,False
2021-10-13,United States,Costa Rica,United States,Sergiño Dest,25,False,False
2021-10-13,United States,Costa Rica,United States,Leonel Moreira,66,True,False
2021-10-14,Argentina,Peru,Argentina,Lautaro Martínez,43,False,False
2021-10-14,Bolivia,Paraguay,Bolivia,Rodrigo Ramallo,21,False,False
2021-10-14,Bolivia,Paraguay,Bolivia,Moisés Villarroel Angulo,53,False,False
2021-10-14,Bolivia,Paraguay,Bolivia,Víctor Ábrego,84,False,False
2021-10-14,Bolivia,Paraguay,Bolivia,Roberto Fernández,90,False,False
2021-10-14,Brazil,Uruguay,Brazil,Neymar,10,False,False
2021-10-14,Brazil,Uruguay,Brazil,Raphinha,18,False,False
2021-10-14,Brazil,Uruguay,Brazil,Raphinha,58,False,False
2021-10-14,Brazil,Uruguay,Uruguay,Luis Suárez,77,False,False
2021-10-14,Brazil,Uruguay,Brazil,Gabriel Barbosa,83,False,False
2021-10-14,Chile,Venezuela,Chile,Erick Pulgar,18,False,False
2021-10-14,Chile,Venezuela,Chile,Erick Pulgar,37,False,False
2021-10-14,Chile,Venezuela,Chile,Ben Brereton Díaz,73,False,False
2021-11-11,Armenia,North Macedonia,North Macedonia,Aleksandar Trajkovski,22,False,False
2021-11-11,Armenia,North Macedonia,North Macedonia,Enis Bardhi,36,False,False
2021-11-11,Armenia,North Macedonia,North Macedonia,Enis Bardhi,67,False,True
2021-11-11,Armenia,North Macedonia,North Macedonia,Milan Ristovski,79,False,False
2021-11-11,Armenia,North Macedonia,North Macedonia,Enis Bardhi,90,False,True
2021-11-11,Azerbaijan,Luxembourg,Luxembourg,Gerson Rodrigues,67,False,False
2021-11-11,Azerbaijan,Luxembourg,Luxembourg,Sébastien Thill,78,False,False
2021-11-11,Azerbaijan,Luxembourg,Azerbaijan,Az?r Salahli,82,False,False
2021-11-11,Azerbaijan,Luxembourg,Luxembourg,Gerson Rodrigues,90,False,False
2021-11-11,Benin,Madagascar,Benin,Jodel Dossou,43,False,False
2021-11-11,Benin,Madagascar,Benin,Steve Mounié,79,False,False
2021-11-11,Brazil,Colombia,Brazil,Lucas Paquetá,72,False,False
2021-11-11,China PR,Oman,China PR,Wu Lei,21,False,False
2021-11-11,China PR,Oman,Oman,Amjad Al-Harthi,75,False,False
2021-11-11,Congo,Namibia,Namibia,Peter Shalulile,42,False,False
2021-11-11,Congo,Namibia,Congo,Guy Mbenza,54,False,False
2021-11-11,Ecuador,Venezuela,Ecuador,Piero Hincapié,41,False,False
2021-11-11,Ethiopia,Ghana,Ghana,André Ayew,22,False,False
2021-11-11,Ethiopia,Ghana,Ethiopia,Getaneh Kebede,72,False,False
2021-11-11,Georgia,Sweden,Georgia,Khvicha Kvaratskhelia,61,False,False
2021-11-11,Georgia,Sweden,Georgia,Khvicha Kvaratskhelia,77,False,False
2021-11-11,Germany,Liechtenstein,Germany,Ilkay Gündogan,11,False,True
2021-11-11,Germany,Liechtenstein,Germany,Daniel Kaufmann,20,True,False
2021-11-11,Germany,Liechtenstein,Germany,Leroy Sané,22,False,False
2021-11-11,Germany,Liechtenstein,Germany,Marco Reus,23,False,False
2021-11-11,Germany,Liechtenstein,Germany,Leroy Sané,49,False,False
2021-11-11,Germany,Liechtenstein,Germany,Thomas Müller,76,False,False
2021-11-11,Germany,Liechtenstein,Germany,Ridle Baku,80,False,False
2021-11-11,Germany,Liechtenstein,Germany,Thomas Müller,86,False,False
2021-11-11,Germany,Liechtenstein,Germany,Maximilian Göppel,89,True,False
2021-11-11,Greece,Spain,Spain,Pablo Sarabia,26,False,True
2021-11-11,Iraq,Syria,Syria,Omar Al Somah,79,False,False
2021-11-11,Iraq,Syria,Iraq,Amir Al-Ammari,86,False,True
2021-11-11,Lebanon,Iran,Lebanon,Soony Saad,37,False,False
2021-11-11,Lebanon,Iran,Iran,Sardar Azmoun,90,False,False
2021-11-11,Lebanon,Iran,Iran,Ahmad Nourollahi,90,False,False
2021-11-11,Malta,Croatia,Croatia,Ivan Periic,6,False,False
2021-11-11,Malta,Croatia,Croatia,Duje Caleta-Car,22,False,False
2021-11-11,Malta,Croatia,Malta,Marcelo Brozovic,31,True,False
2021-11-11,Malta,Croatia,Croatia,Mario Paalic,39,False,False
2021-11-11,Malta,Croatia,Croatia,Luka Modric,45,False,False
2021-11-11,Malta,Croatia,Croatia,Lovro Majer,47,False,False
2021-11-11,Malta,Croatia,Croatia,Andrej Kramaric,53,False,False
2021-11-11,Malta,Croatia,Croatia,Lovro Majer,64,False,False
2021-11-11,Paraguay,Chile,Chile,Alexis Sánchez,56,False,False
2021-11-11,Peru,Bolivia,Peru,Gianluca Lapadula,9,False,False
2021-11-11,Peru,Bolivia,Peru,Christian Cueva,31,False,False
2021-11-11,Peru,Bolivia,Peru,Sergio Peña,39,False,False
2021-11-11,Russia,Cyprus,Russia,Aleksandr Yerokhin,4,False,False
2021-11-11,Russia,Cyprus,Russia,Fyodor Smolov,55,False,False
2021-11-11,Russia,Cyprus,Russia,Andrei Mostovoy,56,False,False
2021-11-11,Russia,Cyprus,Russia,Aleksei Sutormin,62,False,False
2021-11-11,Russia,Cyprus,Russia,Anton Zabolotny,82,False,False
2021-11-11,Russia,Cyprus,Russia,Aleksandr Yerokhin,87,False,False
2021-11-11,Rwanda,Mali,Mali,Moussa Djenepo,19,False,False
2021-11-11,Rwanda,Mali,Mali,Ibrahima Koné,21,False,False
2021-11-11,Rwanda,Mali,Mali,Kalifa Coulibaly,87,False,False
2021-11-11,Slovakia,Slovenia,Slovenia,Miha Zajc,18,False,False
2021-11-11,Slovakia,Slovenia,Slovakia,Ondrej Duda,58,False,True
2021-11-11,Slovakia,Slovenia,Slovenia,Miha Mevlja,62,False,False
2021-11-11,Slovakia,Slovenia,Slovakia,David Strelec,74,False,False
2021-11-11,South Africa,Zimbabwe,South Africa,Teboho Mokoena,26,False,False
2021-11-11,South Korea,United Arab Emirates,South Korea,Hwang Hee-chan,36,False,True
2021-11-11,Tanzania,DR Congo,DR Congo,Gaël Kakuta,6,False,False
2021-11-11,Tanzania,DR Congo,DR Congo,Nathan Fasika,66,False,False
2021-11-11,Tanzania,DR Congo,DR Congo,Ben Malango,85,False,False
2021-11-11,Togo,Senegal,Togo,Pape Abou Cissé,45,True,False
2021-11-11,Togo,Senegal,Senegal,Habib Diallo,90,False,False
2021-11-11,Uganda,Kenya,Kenya,Michael Olunga,62,False,False
2021-11-11,Uganda,Kenya,Uganda,Fahad Bayo,89,False,False
2021-11-11,Vietnam,Japan,Japan,Junya Ito,17,False,False
2021-11-12,Andorra,Poland,Poland,Robert Lewandowski,5,False,False
2021-11-12,Andorra,Poland,Poland,Kamil Józwiak,11,False,False
2021-11-12,Andorra,Poland,Andorra,Marc Vales,45,False,False
2021-11-12,Andorra,Poland,Poland,Arkadiusz Milik,45,False,False
2021-11-12,Andorra,Poland,Poland,Robert Lewandowski,73,False,False
2021-11-12,Angola,Egypt,Angola,Hélder Costa,25,False,False
2021-11-12,Angola,Egypt,Angola,M'Bala Nzola,35,False,True
2021-11-12,Angola,Egypt,Egypt,Mohamed Elneny,45,False,False
2021-11-12,Angola,Egypt,Egypt,Akram Tawfik,59,False,False
2021-11-12,Austria,Israel,Israel,Nir Bitton,33,False,False
2021-11-12,Austria,Israel,Austria,Marko Arnautovic,51,False,True
2021-11-12,Austria,Israel,Israel,Dor Peretz,59,False,False
2021-11-12,Austria,Israel,Austria,Louis Schaub,62,False,False
2021-11-12,Austria,Israel,Austria,Louis Schaub,72,False,False
2021-11-12,Austria,Israel,Austria,Marcel Sabitzer,84,False,False
2021-11-12,Burkina Faso,Niger,Niger,Youssouf Oumarou,34,False,True
2021-11-12,Burkina Faso,Niger,Burkina Faso,Issoufou Dayo,55,False,True
2021-11-12,Canada,Costa Rica,Canada,Jonathan David,57,False,False
2021-11-12,Denmark,Faroe Islands,Denmark,Andreas Skov Olsen,18,False,False
2021-11-12,Denmark,Faroe Islands,Denmark,Jacob Bruun Larsen,63,False,False
2021-11-12,Denmark,Faroe Islands,Faroe Islands,Klæmint Olsen,89,False,False
2021-11-12,Denmark,Faroe Islands,Denmark,Joakim Mæhle,90,False,False
2021-11-12,Djibouti,Algeria,Algeria,Youcef Belaïli,29,False,False
2021-11-12,Djibouti,Algeria,Algeria,Saïd Benrahma,40,False,False
2021-11-12,Djibouti,Algeria,Algeria,Sofiane Feghouli,42,False,False
2021-11-12,Djibouti,Algeria,Algeria,Islam Slimani,87,False,False
2021-11-12,El Salvador,Jamaica,Jamaica,Michail Antonio,82,False,False
2021-11-12,El Salvador,Jamaica,El Salvador,Alex Roldan,90,False,False
2021-11-12,England,Albania,England,Harry Maguire,9,False,False
2021-11-12,England,Albania,England,Harry Kane,18,False,False
2021-11-12,England,Albania,England,Jordan Henderson,28,False,False
2021-11-12,England,Albania,England,Harry Kane,33,False,False
2021-11-12,England,Albania,England,Harry Kane,45,False,False
2021-11-12,Gabon,Libya,Gabon,Pierre-Emerick Aubameyang,54,False,True
2021-11-12,Honduras,Panama,Honduras,Alberth Elis,30,False,False
2021-11-12,Honduras,Panama,Honduras,Brayan Moya,59,False,False
2021-11-12,Honduras,Panama,Panama,Cecilio Waterman,77,False,False
2021-11-12,Honduras,Panama,Panama,César Yanis,81,False,False
2021-11-12,Honduras,Panama,Panama,Eric Davis,85,False,False
2021-11-12,Hungary,San Marino,Hungary,Dominik Szoboszlai,6,False,False
2021-11-12,Hungary,San Marino,Hungary,Dániel Gazdag,22,False,False
2021-11-12,Hungary,San Marino,Hungary,Dominik Szoboszlai,83,False,False
2021-11-12,Hungary,San Marino,Hungary,Bálint Vécsei,88,False,False
2021-11-12,Italy,Switzerland,Switzerland,Silvan Widmer,11,False,False
2021-11-12,Italy,Switzerland,Italy,Giovanni Di Lorenzo,36,False,False
2021-11-12,Moldova,Scotland,Scotland,Nathan Patterson,38,False,False
2021-11-12,Moldova,Scotland,Scotland,Ché Adams,65,False,False
2021-11-12,Morocco,Sudan,Morocco,Ryan Mmaee,3,False,False
2021-11-12,Morocco,Sudan,Morocco,Ryan Mmaee,61,False,False
2021-11-12,Morocco,Sudan,Morocco,Imran Louza,90,False,False
2021-11-12,Northern Ireland,Lithuania,Northern Ireland,Benas atkus,18,True,False
2021-11-12,United States,Mexico,United States,Christian Pulisic,74,False,False
2021-11-12,United States,Mexico,United States,Weston McKennie,85,False,False
2021-11-12,Uruguay,Argentina,Argentina,Ángel Di María,7,False,False
2021-11-13,Belgium,Estonia,Belgium,Christian Benteke,11,False,False
2021-11-13,Belgium,Estonia,Belgium,Yannick Carrasco,53,False,False
2021-11-13,Belgium,Estonia,Estonia,Erik Sorga,70,False,False
2021-11-13,Belgium,Estonia,Belgium,Thorgan Hazard,74,False,False
2021-11-13,Bosnia and Herzegovina,Finland,Finland,Marcus Forss,29,False,False
2021-11-13,Bosnia and Herzegovina,Finland,Finland,Robin Lod,51,False,False
2021-11-13,Bosnia and Herzegovina,Finland,Bosnia and Herzegovina,Luka Menalo,69,False,False
2021-11-13,Bosnia and Herzegovina,Finland,Finland,Daniel O'Shaughnessy,73,False,False
2021-11-13,Cape Verde,Central African Republic,Central African Republic,Isaac Ngoma,11,False,False
2021-11-13,Cape Verde,Central African Republic,Cape Verde,Júlio Tavares,51,False,False
2021-11-13,Cape Verde,Central African Republic,Cape Verde,Stopira,75,False,False
2021-11-13,Equatorial Guinea,Tunisia,Equatorial Guinea,Pablo Ganet,84,False,False
2021-11-13,France,Kazakhstan,France,Kylian Mbappé,6,False,False
2021-11-13,France,Kazakhstan,France,Kylian Mbappé,12,False,False
2021-11-13,France,Kazakhstan,France,Kylian Mbappé,32,False,False
2021-11-13,France,Kazakhstan,France,Karim Benzema,55,False,False
2021-11-13,France,Kazakhstan,France,Karim Benzema,59,False,False
2021-11-13,France,Kazakhstan,France,Adrien Rabiot,75,False,False
2021-11-13,France,Kazakhstan,France,Antoine Griezmann,84,False,True
2021-11-13,France,Kazakhstan,France,Kylian Mbappé,87,False,False
2021-11-13,Ivory Coast,Mozambique,Ivory Coast,Max Gradel,10,False,False
2021-11-13,Ivory Coast,Mozambique,Ivory Coast,Maxwel Cornet,61,False,False
2021-11-13,Ivory Coast,Mozambique,Ivory Coast,Jean Michaël Seri,90,False,False
2021-11-13,Liberia,Nigeria,Nigeria,Victor Osimhen,15,False,True
2021-11-13,Liberia,Nigeria,Nigeria,Ahmed Musa,90,False,True
2021-11-13,Malawi,Cameroon,Cameroon,Vincent Aboubakar,22,False,True
2021-11-13,Malawi,Cameroon,Cameroon,André-Frank Zambo Anguissa,42,False,False
2021-11-13,Malawi,Cameroon,Cameroon,Christian Bassogog,85,False,False
2021-11-13,Malawi,Cameroon,Cameroon,Christian Bassogog,87,False,False
2021-11-13,Montenegro,Netherlands,Netherlands,Memphis Depay,25,False,True
2021-11-13,Montenegro,Netherlands,Netherlands,Memphis Depay,54,False,False
2021-11-13,Montenegro,Netherlands,Montenegro,Ilija Vukotic,82,False,False
2021-11-13,Montenegro,Netherlands,Montenegro,Nikola Vujnovic,86,False,False
2021-11-13,Turkey,Gibraltar,Turkey,Kerem Aktürkoglu,11,False,False
2021-11-13,Turkey,Gibraltar,Turkey,Halil Dervisoglu,38,False,False
2021-11-13,Turkey,Gibraltar,Turkey,Halil Dervisoglu,41,False,False
2021-11-13,Turkey,Gibraltar,Turkey,Merih Demiral,65,False,False
2021-11-13,Turkey,Gibraltar,Turkey,Serdar Dursun,81,False,False
2021-11-13,Turkey,Gibraltar,Turkey,Mert Müldür,84,False,False
2021-11-13,Wales,Belarus,Wales,Aaron Ramsey,3,False,False
2021-11-13,Wales,Belarus,Wales,Neco Williams,20,False,False
2021-11-13,Wales,Belarus,Wales,Aaron Ramsey,50,False,True
2021-11-13,Wales,Belarus,Wales,Ben Davies,77,False,False
2021-11-13,Wales,Belarus,Belarus,Artem Kontsevoy,87,False,False
2021-11-13,Wales,Belarus,Wales,Connor Roberts,89,False,False
2021-11-13,Zambia,Mauritania,Zambia,Patson Daka,34,False,False
2021-11-13,Zambia,Mauritania,Zambia,Fashion Sakala,37,False,False
2021-11-13,Zambia,Mauritania,Zambia,Fashion Sakala,45,False,True
2021-11-13,Zambia,Mauritania,Zambia,Fashion Sakala,63,False,False
2021-11-14,Armenia,Germany,Germany,Kai Havertz,15,False,False
2021-11-14,Armenia,Germany,Germany,Ilkay Gündogan,45,False,True
2021-11-14,Armenia,Germany,Germany,Ilkay Gündogan,50,False,False
2021-11-14,Armenia,Germany,Armenia,Henrikh Mkhitaryan,59,False,True
2021-11-14,Armenia,Germany,Germany,Jonas Hofmann,64,False,False
2021-11-14,Croatia,Russia,Croatia,Fyodor Kudryashov,81,True,False
2021-11-14,DR Congo,Benin,DR Congo,Dieumerci Mbokani,10,False,True
2021-11-14,DR Congo,Benin,DR Congo,Ben Malango,74,False,False
2021-11-14,Ghana,South Africa,Ghana,André Ayew,33,False,True
2021-11-14,Greece,Kosovo,Greece,Giorgos Masouras,44,False,False
2021-11-14,Greece,Kosovo,Kosovo,Amir Rrahmani,76,False,False
2021-11-14,Liechtenstein,Romania,Romania,Dennis Man,8,False,False
2021-11-14,Liechtenstein,Romania,Romania,Nicu?or Bancu,87,False,False
2021-11-14,Luxembourg,Republic of Ireland,Republic of Ireland,Shane Duffy,67,False,False
2021-11-14,Luxembourg,Republic of Ireland,Republic of Ireland,Chiedozie Ogbene,75,False,False
2021-11-14,Luxembourg,Republic of Ireland,Republic of Ireland,Callum Robinson,88,False,False
2021-11-14,Madagascar,Tanzania,Tanzania,Simon Msuva,25,False,False
2021-11-14,Madagascar,Tanzania,Madagascar,Hakim Abdallah,74,False,False
2021-11-14,Mali,Uganda,Mali,Kalifa Coulibaly,19,False,False
2021-11-14,Malta,Slovakia,Slovakia,Albert Rusnák,6,False,False
2021-11-14,Malta,Slovakia,Slovakia,Ondrej Duda,8,False,False
2021-11-14,Malta,Slovakia,Slovakia,Albert Rusnák,16,False,False
2021-11-14,Malta,Slovakia,Slovakia,Ondrej Duda,69,False,False
2021-11-14,Malta,Slovakia,Slovakia,Vernon De Marco,72,False,False
2021-11-14,Malta,Slovakia,Slovakia,Ondrej Duda,80,False,False
2021-11-14,North Macedonia,Iceland,North Macedonia,Ezgjan Alioski,7,False,False
2021-11-14,North Macedonia,Iceland,Iceland,Jón Dagur Þorsteinsson,54,False,False
2021-11-14,North Macedonia,Iceland,North Macedonia,Elif Elmas,65,False,False
2021-11-14,North Macedonia,Iceland,North Macedonia,Elif Elmas,86,False,False
2021-11-14,Portugal,Serbia,Portugal,Renato Sanches,2,False,False
2021-11-14,Portugal,Serbia,Serbia,Duan Tadic,33,False,False
2021-11-14,Portugal,Serbia,Serbia,Aleksandar Mitrovic,90,False,False
2021-11-14,Senegal,Congo,Senegal,Ismaïla Sarr,14,False,False
2021-11-14,Senegal,Congo,Senegal,Ismaïla Sarr,24,False,False
2021-11-14,Slovenia,Cyprus,Slovenia,Miha Zajc,48,False,False
2021-11-14,Slovenia,Cyprus,Slovenia,Adam Gnezda Cerin,84,False,False
2021-11-14,Slovenia,Cyprus,Cyprus,Andronikos Kakoullis,89,False,False
2021-11-14,Spain,Sweden,Spain,Álvaro Morata,86,False,False
2021-11-14,Zimbabwe,Ethiopia,Zimbabwe,Kudakwashe Mahachi,39,False,False
2021-11-14,Zimbabwe,Ethiopia,Ethiopia,Abubeker Nassir,86,False,False
2021-11-15,Albania,Andorra,Albania,Endri Çekiçi,73,False,True
2021-11-15,Austria,Moldova,Austria,Marko Arnautovic,4,False,False
2021-11-15,Austria,Moldova,Austria,Christopher Trimmel,22,False,False
2021-11-15,Austria,Moldova,Austria,Marko Arnautovic,55,False,True
2021-11-15,Austria,Moldova,Moldova,Ion Nicolaescu,60,False,False
2021-11-15,Austria,Moldova,Austria,Dejan Ljubicic,83,False,False
2021-11-15,Israel,Faroe Islands,Israel,Mu'nas Dabbur,30,False,True
2021-11-15,Israel,Faroe Islands,Israel,Shon Weissman,58,False,False
2021-11-15,Israel,Faroe Islands,Faroe Islands,Sølvi Vatnhamar,62,False,False
2021-11-15,Israel,Faroe Islands,Faroe Islands,Klæmint Olsen,72,False,False
2021-11-15,Israel,Faroe Islands,Israel,Dor Peretz,74,False,False
2021-11-15,Kenya,Rwanda,Kenya,Michael Olunga,2,False,False
2021-11-15,Kenya,Rwanda,Kenya,Richard Odada,15,False,True
2021-11-15,Kenya,Rwanda,Rwanda,Olivier Niyonzima,66,False,False
2021-11-15,Namibia,Togo,Togo,Euloge Placca Fessou,88,False,False
2021-11-15,Niger,Djibouti,Niger,Victorien Adebayor,14,False,False
2021-11-15,Niger,Djibouti,Djibouti,Youssouf Abdi Ahmed,33,False,False
2021-11-15,Niger,Djibouti,Niger,Victorien Adebayor,36,False,False
2021-11-15,Niger,Djibouti,Niger,Mohamed Wonkoye,62,False,False
2021-11-15,Niger,Djibouti,Niger,Daniel Sosah,64,False,False
2021-11-15,Niger,Djibouti,Niger,Victorien Adebayor,75,False,False
2021-11-15,Niger,Djibouti,Djibouti,Yabe Siad Isman,84,False,False
2021-11-15,Niger,Djibouti,Niger,Issa Djibrilla,85,False,False
2021-11-15,Niger,Djibouti,Niger,Issa Djibrilla,87,False,False
2021-11-15,Poland,Hungary,Hungary,András Schäfer,37,False,False
2021-11-15,Poland,Hungary,Poland,Karol Swiderski,61,False,False
2021-11-15,Poland,Hungary,Hungary,Dániel Gazdag,80,False,False
2021-11-15,San Marino,England,England,Harry Maguire,6,False,False
2021-11-15,San Marino,England,England,Filippo Fabbri,15,True,False
2021-11-15,San Marino,England,England,Harry Kane,27,False,True
2021-11-15,San Marino,England,England,Harry Kane,32,False,False
2021-11-15,San Marino,England,England,Harry Kane,39,False,True
2021-11-15,San Marino,England,England,Harry Kane,42,False,False
2021-11-15,San Marino,England,England,Emile Smith Rowe,58,False,False
2021-11-15,San Marino,England,England,Tyrone Mings,69,False,False
2021-11-15,San Marino,England,England,Tammy Abraham,78,False,False
2021-11-15,San Marino,England,England,Bukayo Saka,79,False,False
2021-11-15,Scotland,Denmark,Scotland,John Souttar,35,False,False
2021-11-15,Scotland,Denmark,Scotland,Ché Adams,86,False,False
2021-11-15,Switzerland,Bulgaria,Switzerland,Noah Okafor,48,False,False
2021-11-15,Switzerland,Bulgaria,Switzerland,Ruben Vargas,57,False,False
2021-11-15,Switzerland,Bulgaria,Switzerland,Cedric Itten,72,False,False
2021-11-15,Switzerland,Bulgaria,Switzerland,Remo Freuler,90,False,False
2021-11-16,Algeria,Burkina Faso,Algeria,Riyad Mahrez,21,False,False
2021-11-16,Algeria,Burkina Faso,Burkina Faso,Zakaria Sanogo,37,False,False
2021-11-16,Algeria,Burkina Faso,Algeria,Sofiane Feghouli,68,False,False
2021-11-16,Algeria,Burkina Faso,Burkina Faso,Issoufou Dayo,84,False,True
2021-11-16,Bolivia,Uruguay,Bolivia,Juan Carlos Arce,29,False,False
2021-11-16,Bolivia,Uruguay,Bolivia,Marcelo Martins Moreno,45,False,False
2021-11-16,Bolivia,Uruguay,Bolivia,Juan Carlos Arce,79,False,False
2021-11-16,Bosnia and Herzegovina,Ukraine,Ukraine,Oleksandr Zinchenko,59,False,False
2021-11-16,Bosnia and Herzegovina,Ukraine,Ukraine,Artem Dovbyk,79,False,False
2021-11-16,Cameroon,Ivory Coast,Cameroon,Karl Toko Ekambi,21,False,False
2021-11-16,Canada,Mexico,Canada,Cyle Larin,45,False,False
2021-11-16,Canada,Mexico,Canada,Cyle Larin,52,False,False
2021-11-16,Canada,Mexico,Mexico,Héctor Herrera,90,False,False
2021-11-16,Chile,Ecuador,Ecuador,Pervis Estupiñán,9,False,False
2021-11-16,Chile,Ecuador,Ecuador,Moisés Caicedo,90,False,False
2021-11-16,China PR,Australia,Australia,Mitchell Duke,38,False,False
2021-11-16,China PR,Australia,China PR,Wu Lei,71,False,True
